year,monty,day,special day,gj_high temp,bs_high temp,s_high temp,MWh*1000,,,year,monty,day,gj_high temp,bs_high temp,s_high temp
2017,3,31,0,22.3,19.3,21.4,1437.9361,,,2016,3,31,22.3,19.3,21.4
2017,4,1,1,25.5,22,23.8,1287.22253,,,2016,4,1,25.5,22,23.8
2017,4,2,1,24.1,18.8,21.7,1183.75425,,,2016,4,2,24.1,18.8,21.7
2017,4,3,0,17.7,18,12.7,1369.46477,,,2016,4,3,17.7,18,12.7
2017,4,4,0,17.8,13.6,19.8,1399.95246,,,2016,4,4,17.8,13.6,19.8
2017,4,5,0,21.2,19.5,18.1,1427.61355,,,2016,4,5,21.2,19.5,18.1
2017,4,6,0,20.7,20.9,22.9,1433.74421,,,2016,4,6,20.7,20.9,22.9
2017,4,7,0,17.3,16.5,20.6,1379.15516,,,2016,4,7,17.3,16.5,20.6
2017,4,8,1,23.5,21.7,18.7,1246.7982,,,2016,4,8,23.5,21.7,18.7
2017,4,9,1,25.2,22.6,14.1,1157.04656,,,2016,4,9,25.2,22.6,14.1
2017,4,10,0,25.1,18.9,20.7,1330.00645,,,2016,4,10,25.1,18.9,20.7
2017,4,11,0,22.4,14,19.4,1372.95251,,,2016,4,11,22.4,14,19.4
2017,4,12,0,22.2,15.9,19.4,1369.71848,,,2016,4,12,22.2,15.9,19.4
2017,4,13,0,20.4,16,21.4,1372.59,,,2016,4,13,20.4,16,21.4
2017,4,14,0,24,21.4,18.6,1374.57376,,,2016,4,14,24,21.4,18.6
2017,4,15,1,25.2,18.1,23.1,1232.71214,,,2016,4,15,25.2,18.1,23.1
2017,4,16,1,18.9,19.2,20.7,1137.04211,,,2016,4,16,18.9,19.2,20.7
2017,4,17,0,17.1,20.9,14.5,1347.50131,,,2016,4,17,17.1,20.9,14.5
2017,4,18,0,17.5,19.2,18.6,1368.3551,,,2016,4,18,17.5,19.2,18.6
2017,4,19,0,21.2,19.9,19.2,1353.56612,,,2016,4,19,21.2,19.9,19.2
2017,4,20,0,22.4,20,20.9,1382.02637,,,2016,4,20,22.4,20,20.9
2017,4,21,0,16.8,18.4,16.9,1356.11407,,,2016,4,21,16.8,18.4,16.9
2017,4,22,1,25.2,22.9,18.6,1233.99181,,,2016,4,22,25.2,22.9,18.6
2017,4,23,1,21.1,18.9,19.8,1143.08929,,,2016,4,23,21.1,18.9,19.8
2017,4,24,0,24.9,21.8,23.7,1310.1471,,,2016,4,24,24.9,21.8,23.7
2017,4,25,0,27.4,22.5,25.3,1364.67205,,,2016,4,25,27.4,22.5,25.3
2017,4,26,0,27.2,24.2,29.6,1351.45475,,,2016,4,26,27.2,24.2,29.6
2017,4,27,0,16.1,13.5,20.7,1363.14613,,,2016,4,27,16.1,13.5,20.7
2017,4,28,0,20,16.1,23,1365.72148,,,2016,4,28,20,16.1,23
2017,4,29,1,23,18.9,22.6,1243.37957,,,2016,4,29,23,18.9,22.6
2017,4,30,1,25.2,20.9,20.4,1142.61629,,,2016,4,30,25.2,20.9,20.4
2017,5,1,0,27.4,22.7,26,1198.36077,,,2016,5,1,27.4,22.7,26
2017,5,2,0,25.2,24.2,28.4,1285.07674,,,2016,5,2,25.2,24.2,28.4
2017,5,3,1,19.7,19.5,17.6,1260.873,,,2016,5,3,19.7,19.5,17.6
2017,5,4,0,22.6,26,20.6,1276.2378,,,2016,5,4,22.6,26,20.6
2017,5,5,1,26.9,25,26.9,1214.22587,,,2016,5,5,26.9,25,26.9
2017,5,6,1,25.2,19.2,18.6,1132.40929,,,2016,5,6,25.2,19.2,18.6
2017,5,7,1,23.3,25.2,22.6,1109.29971,,,2016,5,7,23.3,25.2,22.6
2017,5,8,0,25.4,23.1,26.8,1296.20556,,,2016,5,8,25.4,23.1,26.8
2017,5,9,1,19.4,22.3,25.4,1304.38569,,,2016,5,9,19.4,22.3,25.4
2017,5,10,0,16.1,17.2,18.1,1366.10331,,,2016,5,10,16.1,17.2,18.1
2017,5,11,0,24,18.7,23.5,1369.84878,,,2016,5,11,24,18.7,23.5
2017,5,12,0,26.2,23.5,24,1375.52909,,,2016,5,12,26.2,23.5,24
2017,5,13,1,23.3,21.7,25.4,1251.70745,,,2016,5,13,23.3,21.7,25.4
2017,5,14,1,26.4,21.3,26.9,1140.11339,,,2016,5,14,26.4,21.3,26.9
2017,5,15,0,25,23.1,24.2,1308.98159,,,2016,5,15,25,23.1,24.2
2017,5,16,0,21.9,20,21.9,1357.95144,,,2016,5,16,21.9,20,21.9
2017,5,17,0,27.9,25.3,26.6,1363.34076,,,2016,5,17,27.9,25.3,26.6
2017,5,18,0,31.1,26.8,29.5,1373.38626,,,2016,5,18,31.1,26.8,29.5
2017,5,19,0,29.3,25.5,31.9,1366.55413,,,2016,5,19,29.3,25.5,31.9
2017,5,20,1,30,25.5,31.6,1248.94974,,,2016,5,20,30,25.5,31.6
2017,5,21,1,30,26,30.4,1165.63594,,,2016,5,21,30,26,30.4
2017,5,22,0,30.3,26,31.7,1350.17455,,,2016,5,22,30.3,26,31.7
2017,5,23,0,29.5,24.4,29.4,1390.53297,,,2016,5,23,29.5,24.4,29.4
2017,5,24,0,21.4,20.7,21.8,1392.07501,,,2016,5,24,21.4,20.7,21.8
2017,5,25,0,26.9,23.8,24.4,1377.29301,,,2016,5,25,26.9,23.8,24.4
2017,5,26,0,28.4,26,22.9,1345.08487,,,2016,5,26,28.4,26,22.9
2017,5,27,1,29.6,26.7,27.1,1234.61203,,,2016,5,27,29.6,26.7,27.1
2017,5,28,1,26.9,24.1,28,1155.53804,,,2016,5,28,26.9,24.1,28
2017,5,29,0,26.7,25.4,27.6,1366.10869,,,2016,5,29,26.7,25.4,27.6
2017,5,30,0,29.9,26.6,28.9,1407.79486,,,2016,5,30,29.9,26.6,28.9
2017,5,31,0,28.6,30,27.6,1404.85392,,,2016,5,31,28.6,30,27.6
2017,6,1,0,28.8,23.6,29.9,1408.11511,,,2016,6,1,28.8,23.6,29.9
2017,6,2,0,28.4,24,29.1,1358.06199,,,2016,6,2,28.4,24,29.1
2017,6,3,1,28.6,25.7,27.7,1233.15043,,,2016,6,3,28.6,25.7,27.7
2017,6,4,1,22.2,23.8,26.3,1146.0516,,,2016,6,4,22.2,23.8,26.3
2017,6,5,0,26.2,25.1,32.2,1321.92218,,,2016,6,5,26.2,25.1,32.2
2017,6,6,1,22.4,20.4,28.4,1293.96931,,,2016,6,6,22.4,20.4,28.4
2017,6,7,0,25.2,25.4,25.9,1365.61691,,,2016,6,7,25.2,25.4,25.9
2017,6,8,0,26.4,22.2,27.7,1380.74387,,,2016,6,8,26.4,22.2,27.7
2017,6,9,0,29.6,26.1,31.3,1387.23317,,,2016,6,9,29.6,26.1,31.3
2017,6,10,1,29.7,25.3,31.3,1262.14778,,,2016,6,10,29.7,25.3,31.3
2017,6,11,1,29.5,26.6,26.5,1166.83017,,,2016,6,11,29.5,26.6,26.5
2017,6,12,0,26.5,24.1,26.7,1347.88622,,,2016,6,12,26.5,24.1,26.7
